tweet_id,tweet,class
480917,A case of Erythema Multiforme Bullosum in patient of lepromatous leprosy with pulmonary tuberculosis due to Rifampicin is described.,1
480917,Erythema multiforme bullosum due to rifampicin.,1
489527,Renal damage associated with long term use of lithium carbonate.,1
489527,The authors report 2 cases of renal damage associated with lithium carbonate treatment.,1
507889,"In two patients with mycosis fungoides, a squamous cell carcinoma developed during therapy with psoralens plus long-wave ultraviolet radiation (PUVA).",1
515777,Hyperglycemia and diabetic coma: possible relationship to diuretic-propranolol therapy.,1
515777,Two patients developed diabetic coma when taking a combination of a thiazide diuretic and propranolol.,1
527355,An insulin-dependent diabetic patient with nephropathy developed severe acidosis after treatment with acetazolamide for glaucoma.,1
527355,Severe acidosis from acetazolamide in a diabetic patient.,1
53128,This progressed to tracheal compression with stridor after he had taken some aspirin for relief of the neck pain.,1
536461,Five cases of clindamycin-associated pseudomembranous colitis in leukaemic patients are reported.,1
556126,An infertile patient with amenorrhea-galactorrhea syndrome lost vision during a pregnancy occurring after Bromocryptine treatment.,1
566977,Fatal acute tubular necrosis occurred in 1 patient in whom intravesical formalin was used to control massive persistent hemorrhage from radiation cystitis.,1
566977,Fatal complication of intravesical formalin during control of intractable hemorrhage from radiation cystitis.,1
566977,Intravenous sodium bicarbonate appears to be indicated prophylactically in combating the associated metabolic acidosis due to absorbed formic acid.,1
573779,"A young woman developed galactorrhea during treatment with a new dibenzoxazepine antidepressant, amoxapine.",1
576675,A 15-kg weight gain developed in a patient during the third week of ibuprofen therapy.,1
576675,Edema associated with ibuprofen therapy.,1
576675,It should be recognized that ibuprofen may be associated with salt and water retention in the same fashion as previously described with phenylbutazone and indomethacin.,1
578255,Allopurinol-associated hand and foot deformities in chronic tophaceous gout.,1
578255,Telescoped digits of the hands and feet developed in a 69-year-old male with severe chronic tophaceous gout during allopurinol treatment.,1
582099,"A patient with coccidioidal meningitis was treated with intrathecally administered amphotericin B, and an acute toxic delirium with EEG abnormalities developed.",1
582099,Neurotoxicity of intrathecal administration of amphotericin B.,1
58443,"In keeping with findings in the literature, the aortic wall in this case was damaged by secondary changes following irradiation and Bleomycin treatment.",1
589261,"Cardiac glycosides are thought to prevent doxorubicin cardiomyopathy by competitively inhibiting doxorubicin at its receptor sites, but ouabain has a much shorter half life than doxorubicin and its metabolites and so is less effective than digoxin.",1
589261,Doxorubicin cardiotoxicity: possible role of digoxin in its prevention.,1
589261,"Minor electrocardiographical changes were noted in five out of six patients who were not receiving a cardiac glycoside and four out of six who were receiving ouabain, and none of the 16 who were receiving digoxin.",1
589261,One other patient on digoxin stopped taking it and developed cardiomyopathy.,1
589261,One patient on ouabain also developed cardiomyopathy.,1
6093724,"A healthy, 30-year-old man, exposed to sulindac on two separate occasions, had an incapacitating isolated idential sensory neuropathy.",1
6093724,"Sulindac (Clinoril), a nonsteroidal anti-inflammatory agent, has few reported neurologic toxic effects, all of which have been associated with systemic disease.",1
6093724,"To our knowledge, we describe the first reported case of isolated paresthesia and peripheral neuropathy, without systemic involvement, secondary to sulindac administration.",1
6102186,"In addition, loading with one low oral dose of serine produced psychotic symptoms 5 h later which lasted 3-6 h.",1
6108450,Reversal of ergotamine-induced arteriospasm by mechanical intra-arterial dilatation.,1
6108450,"Two patients with imminent gangrene of the extremities caused by ergot-induced arteriospasm underwent mechanical dilatation of the arteries when conventional measures such as anticoagulation, vasodilation, and sympathetic blockade produced no improvement.",1
6113770,"The authors describe a case of combined lithium and haloperidol toxicity characterized by hyperpyrexia, severe rigidity, mutism, and development of irreversible tardive dyskinesia.",1
6113770,"The authors postulate that two types of combined lithium-neuroleptic toxicity occur: a neuroleptic malignant extrapyramidal syndrome and a lithium toxicity that occurs in combination with phenothiazines, primarily thioridazine.",1
6142995,Chlorambucil-induced chromosome damage to human lymphocytes is dose-dependent and cumulative.,1
6159523,Anaphylactoid reaction to 50% solution of dextrose.,1
6159523,"Preliminary results suggest that the higher concentrations of dextrose induce increased histamine release from blood cells, and that this phenomenon is more marked in diabetic, and particularly diabetic-allergic, individuals.",1
6159523,Two patients with extrinsic asthma and coexistent insulin-dependent diabetes mellitus sustained an anaphylactoid reaction after the intravenous administration of 50% solution of dextrose.,1
6197014,Salicylate hepato toxicity in rheumatic fever.,1
6197014,Two children with rheumatic fever developed anicteric hepatitis while on high-dose aspirin therapy.,1
6199475,"A 36-year-old man being treated with cisplatinum, vinblastine, and bleomycin for testicular carcinoma developed a dense left homonymous hemianopsia, encephalopathy, and a partial nondominant parietal lobe syndrome.",1
6199475,"Transient left homonymous hemianopsia and encephalopathy following treatment of testicular carcinoma with cisplatinum, vinblastine, and bleomycin.",1
6221046,"An association of granulocytopenia, eosinophilia, skin reaction and hepatitis during propylthiouracil (PTU) therapy for thyrotoxicosis in a 47 year old black female is reported.",1
6221046,"Multiple complications of propylthiouracil treatment: granulocytopenia, eosinophilia, skin reaction and hepatitis with lymphocyte sensitization.",1
623061,"A toxic encephalopathy characterized by depressed level of consciousness, marked irritability, and ataxia developed in seven children, 5 years of age and younger, following administration of an antiemetic combination of pentobarbital and pyrilamine maleate.",1
6233326,Optic neuropathy associated with penicillamine therapy in a patient with rheumatoid arthritis.,1
6233326,Optic neuropathy developed in a patient with rheumatoid arthritis who had been receiving D-penicillamine for about 1 year.,1
6233326,The case resembles two previously reported cases of optic neuropathy which occurred in patients with Wilson's disease who were receiving penicillamine.,1
6236730,"A patient developed transient, acute myopia while on isotretinoin (Accutane) therapy for acne.",1
6236730,There was a clear relationship between restarting the Accutane and recurrence of the transient myopia.,1
6236730,Transient acute myopia resulting from isotretinoin (accutane) therapy.,1
